route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_color
11935,18,451,ת.מרכזית תל אביב קומה 6/רציפים-תל אביב יפו<->קניון צ. רמלה לוד/דוכיפת-רמלה-22,11451-2-2,3,
11936,18,454,יהודה שטיין/שד. דוד רזיאל-רמלה<->ת. רכבת תל אביב - סבידור/חנה וסע-תל אביב יפו-10,11454-1-0,3,
11937,18,454,ת. רכבת תל אביב- סבידור/רציפים A-תל אביב יפו<->ת. מרכזית רמלה/הורדה-רמלה-20,11454-2-0,3,
11938,18,455,ת.מרכזית תל אביב קומה 6/רציפים-תל אביב יפו<->ת. מרכזית רמלה/הורדה-רמלה-20,10455-2-0,3,
11939,18,457,אבא אחימאיר/הרב מרדכי שרעבי-רמלה<->ת.מרכזית תל אביב קומה 6/הורדה-תל אביב יפו-10,10457-1-0,3,
11940,18,457,ת.מרכזית תל אביב קומה 6/רציפים-תל אביב יפו<->אחימאיר/שרעבי-רמלה-20,10457-2-0,3,
11941,18,461,ת. מרכזית לוד/רציפים-לוד<->ת.מרכזית תל אביב קומה 6/הורדה-תל אביב יפו-10,10461-1-0,3,
11942,18,461,ת.מרכזית תל אביב קומה 6/רציפים-תל אביב יפו<->ת. מרכזית לוד/הורדה-לוד-20,10461-2-0,3,
11943,18,500,מסוף שוהם-שוהם<->ת. רכבת תל אביב - סבידור/חנה וסע-תל אביב יפו-10,11500-1-0,3,
11944,18,500,ת. רכבת תל אביב- סבידור/רציפים A-תל אביב יפו<->מסוף שוהם-שוהם-20,11500-2-0,3,
11945,18,458,ת. רכבת תל אביב- סבידור/רציפים A-תל אביב יפו<->שושנה דמארי/עוזי חיטמן-רמלה-20,11458-2-0,3,
11948,18,72,האתרוג/הלימון-שוהם<->שד. עמק איילון/כיכר שקנאי-שוהם-10,23072-1-0,3,FF9933
11949,18,72,שד. עמק איילון/כיכר שקנאי-שוהם<->האתרוג-שוהם-20,23072-2-0,3,FF9933
11950,18,73,החבל/הירדן-שוהם<->שד. עמק איילון/כיכר שקנאי-שוהם-10,19073-1-0,3,FF9933
11952,18,74,מכבים/בזלת-שוהם<->שד. עמק איילון/כיכר שקנאי-שוהם-10,23074-1-0,3,FF9933
11953,18,74,שד. עמק איילון/כיכר שקנאי-שוהם<->מכבים/הזוהר-שוהם-20,23074-2-0,3,FF9933
11954,18,75,בשמת/רחבת נרקיס-שוהם<->שד. עמק איילון/כיכר אגמית-שוהם-20,25075-2-0,3,FF9933
11958,18,79,תפוז/האתרוג-שוהם<->מועדון/תרשיש-שוהם-20,18079-2-0,3,FF9933
11959,18,80,תפוז/האתרוג-שוהם<->שד. עמק איילון/האודם-שוהם-20,41080-2-0,3,FF9933
11960,18,82,בית ספר צוקים/שדרות עמק איילון-שוהם<->שד. עמק איילון/כיכר שקנאי-שוהם-20,41082-2-0,3,FF9933
11962,18,85,שד. עמק איילון/כיכר שקנאי-שוהם<->מכבים/הזוהר-שוהם-20,36085-2-0,3,FF9933
11974,18,157,בית חולים שמואל הרופא-באר יעקב<->ת.מרכזית תל אביב קומה 6/הורדה-תל אביב יפו-10,12157-1-0,3,
11975,18,157,אלמוג סנטר/אפרים קישון-באר יעקב<->ת.מרכזית תל אביב קומה 6/הורדה-תל אביב יפו-14,12157-1-4,3,
11976,18,157,ת.מרכזית תל אביב קומה 6/רציפים-תל אביב יפו<->בית חולים שמואל הרופא-באר יעקב-20,12157-2-0,3,
11979,18,452,ת.מרכזית תל אביב קומה 6/רציפים-תל אביב יפו<->מד''א/שדרות ירושלים-רמלה-20,10452-2-0,3,
11992,18,70,שד. עמק איילון/כיכר יסעור-שוהם<->שגב/הירדן-שוהם-10,25070-1-0,3,FF9933
12005,14,978,ת. מרכזית כרמיאל/רציפים-כרמיאל<->מסוף אלוף שדה-רמת גן-1#,14978-1-#,3,
12006,14,978,דרך אהרון/דרך שרה-זכרון יעקב<->מסוף אלוף שדה-רמת גן-1א,14978-1-א,3,
12007,14,978,מסוף אלוף שדה-רמת גן<->ת. מרכזית כרמיאל/הורדה-כרמיאל-2#,14978-2-#,3,
12011,18,13,מסוף שוהם-שוהם<->נתב''ג טרמינל 3/קומת תח''צ-נמל תעופה בן גוריון-17,29013-1-7,3,
12012,18,13,נתב''ג טרמינל 3/קומת תח''צ-נמל תעופה בן גוריון<->מסוף שוהם-שוהם-27,29013-2-7,3,
12013,18,2,שד. עמק איילון/כיכר שקנאי-שוהם<->שד. עמק איילון/כיכר שקנאי-שוהם-37,49002-3-7,3,
12092,14,4,שכונה בדואית 1-מעלות תרשיחא<->הרב קוק/ז'בוטינסקי-מעלות תרשיחא-1#,37004-1-#,3,
12093,14,4,בית כנסת/ז'בוטינסקי-מעלות תרשיחא<->הבולבול/הגבעה-מעלות תרשיחא-2#,37004-2-#,3,
12115,14,10,מקאם נבי סבלאן-חורפיש<->מקאם נבי סבלאן-חורפיש-3#,38010-3-#,3,
12117,14,30,ת. מרכזית נהריה/רציפים-נהריה<->נס עמים/מרכז-נס עמים-1#,29030-1-#,3,
12118,14,30,נס עמים/מרכז-נס עמים<->ת. מרכזית נהריה/הורדה-נהריה-2#,29030-2-#,3,
12119,14,31,ת. מרכזית נהריה/רציפים-נהריה<->חניתה-חניתה-1#,25031-1-#,3,
12120,14,31,חניתה-חניתה<->ת. מרכזית נהריה/הורדה-נהריה-2#,25031-2-#,3,
12121,14,37,ת. מרכזית נהריה/רציפים-נהריה<->כיכר הזית/הגפן-עבדון-1#,23037-1-#,3,
12122,14,37,הגפן/התאנה-עבדון<->ת. מרכזית נהריה/הורדה-נהריה-2#,23037-2-#,3,
12123,14,36,ת. מרכזית נהריה/רציפים-נהריה<->מסוף שלומי-שלומי-1#,23036-1-#,3,
12124,14,36,מסוף שלומי-שלומי<->ת. מרכזית נהריה/הורדה-נהריה-2#,23036-2-#,3,
12127,14,1,מסוף שלומי-שלומי<->מרכז תחבורה/שלומי-שלומי-1#,89001-1-#,3,
12128,14,1א,מסוף שלומי-שלומי<->מרכז תחבורה/שלומי-שלומי-2#,89001-2-#,3,
12129,14,53,ת. מרכזית נהריה/רציפים-נהריה<->ינואח ג'ת ח-יאנוח ג'ת-1#,26053-1-#,3,
12130,14,53,יאנוח ג'ת/מגרש כדורגל-יאנוח ג'ת<->ת. מרכזית נהריה/הורדה-נהריה-2#,26053-2-#,3,
12135,14,49,ת. מרכזית נהריה/רציפים-נהריה<->מצפה הילה כיכר ב-הילה-1#,23049-1-#,3,
12136,14,49,מצפה הילה כיכר ב-הילה<->ת. מרכזית נהריה/הורדה-נהריה-2#,23049-2-#,3,
12137,14,60,ת. רכבת עכו/הרצל-עכו<->לוחמי הגיטאות/מרכז-לוחמי הגיטאות-1#,24060-1-#,3,
12138,14,60,לוחמי הגיטאות/מרכז-לוחמי הגיטאות<->ת. רכבת עכו/הרצל-עכו-2#,24060-2-#,3,
12141,14,50,ת. מרכזית נהריה/רציפים-נהריה<->מקאם נבי סבלאן-חורפיש-1#,23050-1-#,3,
12142,14,50,מקאם נבי סבלאן-חורפיש<->ת. מרכזית נהריה/רציפים-נהריה-2#,23050-2-#,3,
12145,14,20,ת. מרכזית צפת/רציפים-צפת<->מחנה מישר-מרום הגליל-1#,30020-1-#,3,
12146,14,20,מחנה מישר-מרום הגליל<->ת. מרכזית צפת/הורדה-צפת-2#,30020-2-#,3,
12147,14,5,ת. מרכזית צפת/רציפים-צפת<->אור הגנוז מרכז-אור הגנוז-1#,65005-1-#,3,
12148,14,5,אור הגנוז מרכז-אור הגנוז<->ת. מרכזית צפת/הורדה-צפת-2#,65005-2-#,3,
12154,14,74,כיכר גיתה-גיתה<->בית ספר ניסויי תפן-כפר ורדים-1#,29074-1-#,3,FF9933
12155,14,74,בית ספר ניסויי תפן-כפר ורדים<->כיכר גיתה-גיתה-2#,29074-2-#,3,FF9933
12156,14,54,תחנה מרכזית ראש פינה-ראש פינה<->מזכירות-חולתה-1#,28054-1-#,3,
12157,14,54,מזכירות-חולתה<->תחנה מרכזית ראש פינה-ראש פינה-2#,28054-2-#,3,
12158,14,471,ת. רכבת חיפה מרכז-חיפה<->אשכר/שניר-כפר ורדים-1#,11471-1-#,3,9933FF
12159,14,471,אשכר/דרך ההר-כפר ורדים<->ת. רכבת חיפה מרכז-חיפה-2#,11471-2-#,3,9933FF
12160,14,92,דוד אלעזר/לח''י-צפת<->כיכר הדלי-צפת-1#,33092-1-#,3,FF9933
12161,14,92,כיכר הדלי-צפת<->חיים וייצמן/מ''ג יורדי הסירה-צפת-2#,33092-2-#,3,FF9933
12165,18,30,אבא אחימאיר/הרב מרדכי שרעבי-רמלה<->יוסי בנאי/יונה וולך-רמלה-10,22030-1-0,3,FF9933
12166,18,30,יוסי בנאי/יונה וולך-רמלה<->אחימאיר/שרעבי-רמלה-20,22030-2-0,3,FF9933
12171,14,978,ת. מרכזית כרמיאל/רציפים-כרמיאל<->מסוף אלוף שדה-רמת גן-1ב,14978-1-ב,3,
12172,14,978,מסוף אלוף שדה-רמת גן<->דרך אהרון/חווה חקלאית-זכרון יעקב-2א,14978-2-א,3,
12173,14,978,מסוף אלוף שדה-רמת גן<->ת. מרכזית כרמיאל/הורדה-כרמיאל-2ב,14978-2-ב,3,
12174,18,15,מסוף פוריידיס-פוריידיס<->צומת פוריידיס צפוני-פוריידיס-10,43015-1-0,3,
12176,18,15,מסוף פוריידיס-פוריידיס<->פוריידיס 14-פוריידיס-20,43015-2-0,3,
12181,135,159,תחנת רק''ל יפה נוף-ירושלים<->תחנת משטרה/הראל-מבשרת ציון-1#,12159-1-#,3,
12182,135,159,שדרות החוצבים/מצפה הבירה-מבשרת ציון<->תחנת רק''ל יפה נוף-ירושלים-2#,12159-2-#,3,
12183,3,554,מלון יפה נוף-ערד<->מסוף הר נוף/כנפי נשרים-ירושלים-1ה,10554-1-ה,3,
12186,14,55,ת. מרכזית נהריה/רציפים-נהריה<->כיכר גיתה-גיתה-1א,30055-1-א,3,
12187,14,55,כיכר גיתה-גיתה<->ת. מרכזית נהריה/הורדה-נהריה-2א,30055-2-א,3,
12188,14,77,מכמנים כיכר-מכמנים<->בית ספר ניסויי תפן-כפר ורדים-1#,30077-1-#,3,FF9933
12189,14,77,בית ספר ניסויי תפן-כפר ורדים<->מכמנים כיכר-מכמנים-2#,30077-2-#,3,FF9933
12190,18,9,שדרות דוד המלך-אור עקיבא<->ת. רכבת בנימינה/הטחנה-בנימינה גבעת עדה-10,22009-1-0,3,
12191,18,9,ת. רכבת בנימינה/הטחנה-בנימינה גבעת עדה<->שדרות דוד המלך/פרדס רימונים-אור עקיבא-20,22009-2-0,3,
12192,18,10,צומת אור עקיבא למערב-אור עקיבא<->דרך המסילה/ששת הימים-בנימינה גבעת עדה-10,23010-1-0,3,
12196,18,21,ת. מרכזית חדרה/רציפים-חדרה<->דרך ניל''י/ההגנה-בנימינה גבעת עדה-10,25021-1-0,3,
12197,18,21,דרך העצמאות/הנביאים-בנימינה גבעת עדה<->ת. מרכזית חדרה/רציפים-חדרה-20,25021-2-0,3,
12198,18,11,דרך המסילה/ששת הימים-בנימינה גבעת עדה<->קופלוביץ/וייצמן-אור עקיבא-20,50011-2-0,3,
12200,18,29,דרך פיק''א/יהודה הלוי-פרדס חנה כרכור<->ת. מרכזית חדרה/רציפים-חדרה-20,26029-2-0,3,
12203,18,32,ת. מרכזית חדרה/רציפים-חדרה<->הארזים/האורנים-בנימינה גבעת עדה-10,19032-1-0,3,
12204,18,32,קיבוץ רגבים-רגבים<->ת. מרכזית חדרה/רציפים-חדרה-20,19032-2-0,3,
12205,3,1,מתחם ביג/תדהר-פרדס חנה כרכור<->מתחם ביג/תדהר-פרדס חנה כרכור-3ז,17001-3-ז,3,
12206,3,3,מתחם ביג/תדהר-פרדס חנה כרכור<->מתחם ביג/תדהר-פרדס חנה כרכור-3ו,15003-3-ו,3,
12207,3,5,מתחם ביג/תדהר-פרדס חנה כרכור<->מתחם ביג/תדהר-פרדס חנה כרכור-3ז,12005-3-ז,3,
12211,18,45,מסוף אום אל פחם-אום אל פחם<->ת. רכבת בנימינה-בנימינה גבעת עדה-10,19045-1-0,3,
12212,18,45,דרך המסילה/ששת הימים-בנימינה גבעת עדה<->מסוף אום אל פחם-אום אל פחם-20,19045-2-0,3,
12213,18,46,מסוף אום אל פחם-אום אל פחם<->ת. רכבת חדרה-חדרה-10,17046-1-0,3,
12214,18,46,ת. רכבת חדרה/רציפים-חדרה<->מסוף אום אל פחם-אום אל פחם-20,17046-2-0,3,
12215,18,48,אל עריאן/מסגד-אל עריאן<->ת. רכבת בנימינה-בנימינה גבעת עדה-10,19048-1-0,3,
12216,18,48,אל עריאן/מסגד-אל עריאן<->ת. רכבת בנימינה-בנימינה גבעת עדה-14,19048-1-4,3,
12217,18,48,דרך המסילה/ששת הימים-בנימינה גבעת עדה<->אל עריאן/מסגד-אל עריאן-20,19048-2-0,3,
12218,18,48,דרך המסילה/ששת הימים-בנימינה גבעת עדה<->אל עריאן/מסגד-אל עריאן-24,19048-2-4,3,
12219,18,51,הגיבורים/העלייה הראשונה-חדרה<->'מעפיל א-המעפיל-10,18051-1-0,3,
12220,18,51,ת. רכבת חדרה/רציפים-חדרה<->'מעפיל א-המעפיל-11,18051-1-1,3,
12221,18,51,'מעפיל א-המעפיל<->הגיבורים/הרברט סמואל-חדרה-20,18051-2-0,3,
12222,18,51,'מעפיל א-המעפיל<->הגיבורים/הרברט סמואל-חדרה-21,18051-2-1,3,
12223,18,49,אל עריאן/מסגד-אל עריאן<->בית חולים הלל יפה-חדרה-10,20049-1-0,3,
12224,18,49,בית חולים הלל יפה-חדרה<->אל עריאן/מסגד-אל עריאן-20,20049-2-0,3,
12225,18,52,מסוף ג'ת-ג'ת<->בית חולים הלל יפה-חדרה-10,18052-1-0,3,
12226,18,52,בית חולים הלל יפה-חדרה<->קופ''ח כללית-ג'ת-20,18052-2-0,3,
12227,18,55,הרברט סמואל/שד. רוטשילד-חדרה<->'גן יאשיה ד-גן יאשיה-10,22055-1-0,3,
12228,18,55,ת. רכבת חדרה/רציפים-חדרה<->'גן יאשיה ד-גן יאשיה-11,22055-1-1,3,
12229,18,55,'גן יאשיה ד-גן יאשיה<->הגיבורים/הרברט סמואל-חדרה-20,22055-2-0,3,
12230,18,55,'גן יאשיה ד-גן יאשיה<->הגיבורים/הרברט סמואל-חדרה-21,22055-2-1,3,
12231,18,53,ת. מרכזית חדרה/רציפים-חדרה<->מסוף פוריידיס-פוריידיס-10,17053-1-0,3,
12232,18,53,מסוף פוריידיס-פוריידיס<->ת. מרכזית חדרה/רציפים-חדרה-20,17053-2-0,3,
12233,18,54,ת. רכבת חדרה/רציפים-חדרה<->הרימון-אליכין-10,27054-1-0,3,
12235,18,54,התאנה/התמר-אליכין<->ת. רכבת חדרה/רציפים-חדרה-20,27054-2-0,3,
12236,18,54א,התאנה/התמר-אליכין<->ת. רכבת חדרה/רציפים-חדרה-21,27054-2-1,3,
12237,18,58,ת. מרכזית חדרה/רציפים-חדרה<->ת. מרכזית נתניה/הורדה-נתניה-10,17058-1-0,3,
12238,18,63,מסוף חריש/איסוף-חריש<->ת. רכבת חדרה-חדרה-10,19063-1-0,3,
12239,18,63,ת. רכבת חדרה/רציפים-חדרה<->מסוף חריש/הורדה-חריש-20,19063-2-0,3,
12240,18,60,ת. רכבת חדרה/רציפים-חדרה<->קידמה/התמדה-חריש-10,25060-1-0,3,
12241,18,60,קידמה/התמדה-חריש<->ת. רכבת חדרה-חדרה-20,25060-2-0,3,
12244,18,59,מסוף ג'ת-ג'ת<->ת. רכבת בנימינה-בנימינה גבעת עדה-10,24059-1-0,3,
12245,18,59,דרך המסילה/ששת הימים-בנימינה גבעת עדה<->קופ''ח כללית-ג'ת-20,24059-2-0,3,
12246,18,64,ת. מרכזית חדרה/רציפים-חדרה<->איבטן-זמר-10,17064-1-0,3,
12247,18,64,ת. מרכזית חדרה/רציפים-חדרה<->איבטן-זמר-11,17064-1-1,3,
12248,18,64,איבטן-זמר<->ת. מרכזית חדרה/רציפים-חדרה-20,17064-2-0,3,
12249,18,64,איבטן-זמר<->ת. מרכזית חדרה/רציפים-חדרה-21,17064-2-1,3,
12250,18,65,ת. רכבת חדרה/רציפים-חדרה<->מגל ז-מגל-10,17065-1-0,3,
12251,18,65,מגל ב-מגל<->ת. רכבת חדרה-חדרה-20,17065-2-0,3,
12253,18,67,ת. רכבת קיסריה פרדס חנה-פרדס חנה כרכור<->ת. מרכזית חדרה/רציפים-חדרה-20,14067-2-0,3,
12254,18,70,ת. מרכזית חדרה/רציפים-חדרה<->הנדיב/המייסדים-זכרון יעקב-10,21070-1-0,3,
12255,18,70,הנדיב/המייסדים-זכרון יעקב<->ת. מרכזית חדרה/רציפים-חדרה-20,21070-2-0,3,
12258,18,74,ת. מרכזית חדרה/רציפים-חדרה<->רוטשילד/מנחם ציוני-אור עקיבא-10,21074-1-0,3,
